,city_id,city_name,hotel id,hotel name,hotel url,latitude,longitude,score,description
421,32,Biarritz,421, Apartment Gulf Stream ,https://www.booking.com/hotel/fr/res-gulf-stream.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=323&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1605037482&srpvid=82978ad4ed9c012b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4924948234803,-1.54905080795288,8.7," Offrant une vue sur la mer, l'Apartment Gulf Stream vous accueille à Biarritz, à 1,8 km de la plage Port Vieux et à 2,4 km du rocher de la Vierge. "
422,32,Biarritz,422, Studio Verdun ,https://www.booking.com/hotel/fr/apartment-verdun.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=324&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1605037482&srpvid=82978ad4ed9c012b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.481708,-1.5533175,7.4," Situé à Biarritz, le Studio Verdun propose un hébergement avec connexion Wi-Fi gratuite, à 3 km de la plage de Corsaires, à 1,4 km du rocher de la Vierge et à 100 mètres de la médiathèque de Biarritz.... "
423,32,Biarritz,423, Studio of design close to the beaches of Biarritz - Welkeys ,https://www.booking.com/hotel/fr/studio-of-design-close-to-the-beaches-of-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=325&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1605037482&srpvid=82978ad4ed9c012b&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4841534,-1.54796239999996,7.7," L'appartement Welkeys - avenue de la Marne Studio est situé à Biarritz, à 1 km de l'espace Bellevue Biarritz et à seulement 1,9 km du rocher de la Vierge. "
424,32,Biarritz,424, Cosy studio in Biarritz's center ,https://www.booking.com/hotel/fr/cosy-studio-close-the-biarritzs-center.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=326&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.462409,-1.57183899999995,8.2," Le Cosy studio in Biarritz's center vous accueille à Biarritz, à 300 mètres de la plage Milady, ainsi qu’à 500 mètres de celles d’Ilbarritz et de Marbella. "
425,32,Biarritz,425, appartement cosi proche de tout ,https://www.booking.com/hotel/fr/appartement-cosi-proche-de-tout.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=327&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4873796186338,-1.54964406923978,8.0," Bénéficiant d'un bar, l'Appartement cosi proche de tout est situé à Biarritz, à 400 mètres de la plage du Miramar, à 550 mètres de la Grande Plage et à 700 mètres de la plage du VVF. "
426,32,Biarritz,426, Welkeys Apartment - Centre ,https://www.booking.com/hotel/fr/welkeys-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=328&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4806915,-1.56230129999994,6.8," Offrant une vue sur la ville, le Welkeys Apartment - Centre propose un hébergement avec un balcon et une bouilloire, à environ 1,1 km du rocher de la Vierge. "
427,32,Biarritz,427, Apartment Château d'Arcadie ,https://www.booking.com/hotel/fr/appartement-chateau-boulard.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=329&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4750399955266,-1.56035631895065,7.6," Doté d’un jardin, l'Apartment Château d'Arcadie propose un hébergement à Biarritz, à 800 mètres de la gare du Midi, 1,2 km de l'hôtel de ville et 1,7 km du rocher de la Vierge. "
428,32,Biarritz,428, Appartement Saint Charles ,https://www.booking.com/hotel/fr/appartement-saint-charles-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=330&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4868757014952,-1.54713150291647,8.5," Offrant une vue sur le jardin, l'Appartement Saint Charles propose un hébergement avec un salon commun et un balcon, à environ 2,8 km du rocher de la Vierge. "
429,32,Biarritz,429, Le Rooftop des Halles ,https://www.booking.com/hotel/fr/le-rooftop-des-halles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=331&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4804115,-1.5623812,8.3," Situé dans un quartier central de Biarritz, à proximité de la plage Port Vieux et du rocher de la Vierge, l'établissement Le Rooftop des Halles vous propose une connexion Wi-Fi gratuite, la... "
430,32,Biarritz,430, Welkeys - Reine Nathalie Apartment ,https://www.booking.com/hotel/fr/charmant-t3-proche-des-plages.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=332&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.484455,-1.548596,7.3," Situé à Biarritz, à 1,9 km du rocher de la Vierge, à moins de 1 km du Bellevue et à 12 minutes à pied de l'hôtel de ville, le Welkeys - Reine Nathalie Apartment propose un hébergement avec une... "
431,32,Biarritz,431, Faré Huahine ,https://www.booking.com/hotel/fr/fare-huahine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=333&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4709932740481,-1.56371343880892,8.3," Boasting garden views, Faré Huahine provides accommodation with a balcony and a kettle, around 1.6 km from Rock of the Blessed Virgin. "
432,32,Biarritz,432," Appartement Biarritz, 3 pièces, 4 personnes - FR-1-3-388 ",https://www.booking.com/hotel/fr/rental-apartment-marigny-2-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=334&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4855436,-1.5472246,6.5," Appartement de Location Marigny Le 2 - Biarritz est situé à Biarritz, à 1,1 km de l'hôtel de ville, à 1,2 km de la médiathèque et à 1,3 km de l'office de tourisme. "
433,32,Biarritz,433," T2 Cosy en plein coeur de Biarritz, au calme ",https://www.booking.com/hotel/fr/t2-cosy-en-plein-coeur-de-biarritz-au-calme.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=335&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4835214,-1.5581519,8.3," Situé à Biarritz, à 1,8 km du rocher de la Vierge, à quelques pas de l'office de tourisme et à 600 mètres de la médiathèque de Biarritz, le T2 Cosy en L'appartement plein coeur de Biarritz, au calme... "
434,32,Biarritz,434, studio Victoria Surf Biarritz ,https://www.booking.com/hotel/fr/studio-victoria-surf-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=336&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4845554870894,-1.55731854960322,8.3," Situé à Biarritz, le studio Victoria Surf Biarritz propose un hébergement avec une piscine privée, une vue sur la ville et un balcon. "
435,32,Biarritz,435, Chambre dans surfhouse ,https://www.booking.com/hotel/fr/studio-biarritz-plein-centre-halles-et-plages.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=337&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4816906,-1.5634466,8.3," Le Studio Biarritz plein centre - Halles et Plages propose un hébergement à Biarritz, à 400 mètres de l’hôtel de ville et du centre de congrès Bellevue et à 700 mètres du rocher de la Vierge. "
436,32,Biarritz,436, Welkeys - av. Lahouze Apartment ,https://www.booking.com/hotel/fr/le-super-prive-t2-cosy-et-calme-de-45m2-parking.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=338&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.478979,-1.54684999999995,7.0," Bénéficiant d'une vue sur le jardin, le Welkeys - av. Le Lahouze Apartment propose un hébergement avec une terrasse et une bouilloire, à environ 2,3 km du rocher de la Vierge. "
437,32,Biarritz,437, Charmant T2 dans le très prisé Quartier Beaurivage de BIARRITZ ,https://www.booking.com/hotel/fr/charmant-t2-dans-le-tres-prise-quartier-beaurivage-de-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=339&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4754198,-1.564666,6.2," Le Charmant T2 dans le très prisé Quartier Beaurivage de BIARRITZ est situé à Biarritz, à 250 mètres de la plage de la Côte des Basques, à 800 mètres de celle du Port Vieux et à moins de 1 km de la... "
438,32,Biarritz,438, Charming and Bright Studio by GuestReady ,https://www.booking.com/hotel/fr/charming-studio-in-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=340&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.492288850012,-1.5503452,5.4," Le Charming studio in Biarritz propose un hébergement avec une connexion Wi-Fi gratuite à Biarritz, à 2,2 km du rocher de la Vierge, à 1,2 km du Bellevue et à 1,3 km de l'hôtel de ville de Biarritz. "
439,32,Biarritz,439," Villa Kittera, Seaview ",https://www.booking.com/hotel/fr/villa-kittera.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=341&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.466906,-1.560823,9.6," Située à Biarritz, la Villa Kittera, Seaview propose une connexion Wi-Fi gratuite dans l’ensemble des locaux, une salle de sport, une cuisine et un salon communs, ainsi qu’un jardin. "
440,32,Biarritz,440, Chez Phil et Dom ,https://www.booking.com/hotel/fr/chez-phil-et-dom.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=342&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.479151,-1.546689,8.8," L’établissement Chez Phil et Dom propose une chambre d’hôtes à seulement 1,2 km de la Grande Plage de Biarritz. "
441,32,Biarritz,441, Le Bellevue BTZ ,https://www.booking.com/hotel/fr/le-bellevue-btz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=343&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4831814885,-1.56172190893,7.2," Installé à Biarritz, Le Bellevue BTZ se trouve à quelques pas de la Grande Plage et à 100 mètres de celle des Pêcheurs, dans une région prisée pour la randonnée. "
442,32,Biarritz,442, Surfin You Essaye ,https://www.booking.com/hotel/fr/surfin-you-essaye.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=344&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.48492507374,-1.55712131772116,8.7," L’appartement Surfin You Essaye se situe à Biarritz, à 600 mètres de la médiathèque, à 1,1 km du rocher de la Vierge et à 1,3 km de la villa Belza. Il dispose d'une connexion Wi-Fi gratuite. "
443,32,Biarritz,443, Appartement Grande Plage ,https://www.booking.com/hotel/fr/appartement-grande-plage.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=345&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.482791,-1.558055,8.4," L'Appartement Grande Plage propose des hébergements bien équipés et dotés d'une connexion Wi-Fi gratuite à Biarritz, à 1 km du rocher de la Vierge. "
444,32,Biarritz,444, CITY BREAK ,https://www.booking.com/hotel/fr/city-break-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=346&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4790688,-1.5590248999999,8.3," CITY BREAK, boasting a garden, is set in Biarritz, 1.3 km from Rock of the Blessed Virgin and 60 metres from Midi Train Station. "
445,32,Biarritz,445," Appartement Biarritz, 3 pièces, 6 personnes - FR-1-3-504 ",https://www.booking.com/hotel/fr/appartement-biarritz-3-pieces-6-personnes-fr-1-3-504.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=347&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.481743,-1.559388,8.3," Appartement Biarritz, 3 pièces, 6 personnes - FR-1-3-504 is set in a central area of Biarritz, just less than 1 km from Rock of the Blessed Virgin and a 2-minute walk from Biarritz Town Hall. "
446,32,Biarritz,446, TINY CENTER ,https://www.booking.com/hotel/fr/tiny-center.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=348&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.480514,-1.5590387,8.3," Situated in Biarritz, 1.3 km from Rock of the Blessed Virgin and 200 metres from Midi Train Station, TINY CENTER provides accommodation with amenities such as free WiFi and a TV. "
447,32,Biarritz,447," Appartement Biarritz, 2 pièces, 4 personnes - FR-1-239-581 ",https://www.booking.com/hotel/fr/appartement-biarritz-2-pieces-4-personnes-fr-1-239-581.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=349&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4796729,-1.5619797,8.3," Appartement Biarritz, 2 pièces, 4 personnes - FR-1-239-581 is a property located in Biarritz near Rock of the Blessed Virgin. Guests staying at this apartment have access to a fully equipped kitchen. "
448,32,Biarritz,448, HARMONIE KEYWEEK apartment with terrace and beach within walking distance ,https://www.booking.com/hotel/fr/elegant-and-quiet-apartment-with-terrace-and-beach-within-walking-distance.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=350&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1605037483&srpvid=ae198ad5e1990049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4806379,-1.5587164,8.3," Boasting city views, Elegant and quiet apartment with terrace and beach within walking distance features accommodation with a terrace and a kettle, around 800 metres from Plage Port Vieux. "
449,32,Biarritz,449," Appartement Biarritz, 2 pièces, 4 personnes - FR-1-3-391 ",https://www.booking.com/hotel/fr/rental-apartment-moussempes-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=351&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1605037484&srpvid=40fe8ad6d17801a0&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4809198,-1.5566334,6.1," Le Rental Apartment Moussempes - Biarritz est situé dans le centre-ville de Biarritz, à 400 mètres de l'office de tourisme, ainsi qu'à 700 mètres du Bellevue et de la gare du Midi. "
450,32,Biarritz,450, Rent an apartment with car park and balcony in Biarritz center ,https://www.booking.com/hotel/fr/rent-an-apartment-with-car-park-and-balcony-in-biarritz-center.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Apjbq_0FwAIB0gIkY2ZjZWI2OGQtNTU4ZS00ODUwLThhN2ItYzVkNTJlNjk1MmM52AIF4AIB&sid=30cc6cd4a785cee2aebdaef4321fc359&dest_id=-1412526&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=352&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1605037484&srpvid=40fe8ad6d17801a0&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,43.4806382,-1.5583624,8.3," Rent an apartment with car park and balcony in Biarritz center has a balcony and is located in Biarritz, within just 800 metres of Plage Port Vieux and 1.1 km of Rock of the Blessed Virgin. "
